Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23180","Mixes and doughs for the preparation of bakers' wares","2022","2022","1000 USD","406241","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23180","Mixes and doughs for the preparation of bakers' wares","2022","2022","t","280638.87","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23540","Molasses","2021","2021","t","422725.2","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23540","Molasses","2021","2021","1000 USD","174695","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23540","Molasses","2021","2021","t","29128.99","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","23540","Molasses","2022","2022","t","385677.17","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","23540","Molasses","2022","2022","1000 USD","224943","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","23540","Molasses","2022","2022","t","48561.67","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5908","Export Quantity","02133","Mules and hinnies","2021","2021","An","2286","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5608","Import Quantity","02133","Mules and hinnies","2022","2022","An","3","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","02133","Mules and hinnies","2022","2022","1000 USD","12","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5908","Export Quantity","02133","Mules and hinnies","2022","2022","An","6560","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01270","Mushrooms and truffles","2021","2021","t","88673.13","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01270","Mushrooms and truffles","2021","2021","1000 USD","409815","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01270","Mushrooms and truffles","2021","2021","t","7393.22","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01270","Mushrooms and truffles","2022","2022","t","91484.32","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01270","Mushrooms and truffles","2022","2022","1000 USD","454669","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01270","Mushrooms and truffles","2022","2022","t","5969.52","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","24212.01","Must of grape","2021","2021","t","62.23","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","24212.01","Must of grape","2021","2021","1000 USD","172","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","24212.01","Must of grape","2021","2021","t","52.88","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","24212.01","Must of grape","2022","2022","t","0.45","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","24212.01","Must of grape","2022","2022","1000 USD","10","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","24212.01","Must of grape","2022","2022","t","29.38","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01442","Mustard seed","2021","2021","t","59037.83","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01442","Mustard seed","2021","2021","1000 USD","52739","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01442","Mustard seed","2021","2021","t","15058.04","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01442","Mustard seed","2022","2022","t","55312.42","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01442","Mustard seed","2022","2022","1000 USD","97499","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01442","Mustard seed","2022","2022","t","20491.54","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21641.02","Mustard seed oil, crude","2021","2021","t","51.5","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21641.02","Mustard seed oil, crude","2021","2021","1000 USD","171","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","21641.02","Mustard seed oil, crude","2022","2022","t","365.55","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","21641.02","Mustard seed oil, crude","2022","2022","1000 USD","551","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","02910","Natural honey","2021","2021","t","220231.16","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","02910","Natural honey","2021","2021","1000 USD","666567","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","02910","Natural honey","2021","2021","t","8612.94","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","02910","Natural honey","2022","2022","t","205156.36","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","02910","Natural honey","2022","2022","1000 USD","794278","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","02910","Natural honey","2022","2022","t","10006.63","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01950.02","Natural rubber in other forms","2021","2021","t","946234","A","Official figure",""
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01950.02","Natural rubber in other forms","2021","2021","1000 USD","2009887","A","Official figure",""
